1.062689576738349295e-01,3.659106374099440586e+02,4.901440148700638133e+01
2.089572989720549501e-01,1.171956319285188556e+03,1.024391574766937794e+02
2.344829179437710742e-01,1.141467508277889692e+03,1.165566878565992539e+02
2.999035962281382250e-01,1.461447482343946604e+03,1.541402132487559413e+02
3.917101757466785461e-01,2.356436903632924896e+03,2.100250933250366927e+02
6.166213383561676142e-01,3.823001086811750156e+03,3.601284218335279093e+02
6.993702727500539229e-01,4.343511485726841784e+03,4.193379185282310573e+02
7.410230707268592454e-01,4.425178458169744772e+03,4.498428480617970422e+02
1.571552007952126129e+00,1.093095475176885157e+04,1.128964436907690697e+03
1.591468039694694303e+00,1.246098229548764357e+04,1.146494937377281303e+03
