5.060528843093732299e-01,2.556881124939988695e+03,2.876140017659205341e+02
5.101324870736474448e-01,2.622625636375601061e+03,2.904010826041475752e+02
6.160263638523961749e-01,3.366834207086413244e+03,3.647561395166534908e+02
8.804421254677421427e-01,5.773803925361791698e+03,5.650152898943021000e+02
1.208743174128682263e+00,7.736272299300878331e+03,8.360044536869423837e+02
1.237564053423101385e+00,8.677669579224930203e+03,8.607386334111141650e+02
1.434535382524330771e+00,1.179813830934748512e+04,1.033192811775346627e+03
1.563410465530038929e+00,1.216716931359711452e+04,1.148933896980935970e+03
1.616397688698737012e+00,1.071575696082836657e+04,1.197120996254532201e+03
1.635275053333582251e+00,1.034164464710970242e+04,1.214368338963764700e+03
